id	aminer_id	title 
239	2f2dd996-6fb9-474b-95f5-6d44aaec80ee	Particle swarm intelligence tunning of fuzzy geometric protoforms for price patterns recognition and stock trading	
240	db07a020-b2b5-4c8d-b209-2927d55144d8	Control single dsDNA molecule stretching and transportation by using virtual nanopore trapper	
241	34172f83-48a7-4ec1-afad-fe0a6efccc33	Synthesis and raman response of multiwalled-carbon nanotubes decorated with gold nanobowls prepared via galvanic replacement of silver nanoparticles	
242	1181cbdc-6702-4c94-9128-fb46c48e2cbf	Thermally stable sulfonated nanoporous aryl epoxy resin as proton exchange membranes at elevated temperatures	
243	d0ef5e0a-98f4-4f70-bbec-42cc89a1bc71	Strong SERS from gold nanostructure sandwiched on single layer graphene for high sensitive biomolecule detection	
244	a9615668-9c27-433b-b9f8-def8316a40ab	Proton exchange membranes based on aryl epoxy resin for fuel cells operated at elevated temperatures	
245	9f669f70-3c89-4e94-95e3-44465720c255	Nanofocused electric field for localized single cell nanoelectroporation with membrane reversibility	
246	6e0e3075-697f-4d09-8971-58e66a93fccd	Gold-coated polystyrene bead array and the investigation of their plasmon coupling abilities	
247	552b0b83-a8cf-4ef9-b235-b1924340b37f	Transparent electrodes based on conducting polymers for display applications	
248	43092005-a6eb-472e-8cf1-81210c5e878a	Ligand-exchange of TOPO-capped CdSe quantum dots with quinuclidines	
249	2f2e246e-2b5b-4c71-8b28-0a0d6a0c1b03	Integration of polymer-dispersed liquid crystal composites with conducting polymer thin films toward the fabrication of flexible display devices	
250	2f2e3779-7811-45ac-a594-6b7e7dc2abcf	Di-uniformities and Hutton uniformities	
251	e82fda42-770b-476c-becd-8310656abec1	Ditopological texture spaces and fuzzy topology, I. Basic concepts	
252	b35ef42f-53f9-40f8-9748-b55059c8557f	Ditopological texture spaces and fuzzy topology—III: Separation axioms	
253	5635bb79-39b1-4f46-8cce-a4a0c92a5e2a	Fuzzy sets as texture spaces: I. Representation theorems	
254	0e690c41-49a8-4a1c-9d94-6f31d8f98cd9	Ditopological texture spaces and fuzzy topology, II. Topological considerations	
255	c007b8c5-e542-48c3-a9a3-384955f7a7ff	Extended real dicompactness and an application to Hutton spaces	
256	41ba4fba-d158-4b69-bfac-b8f62b656519	Ditopological texture spaces and intuitionistic sets	
257	a12cdfa0-8b8a-41dc-81de-63401d6f7b37	Video Sequence Deinterlacing Using Intensity Gradient Filter and Median Filter with Texture Detection	
258	949559ea-4404-4499-b17e-2439a6491f57	A New Adaptive Linear Interpolation Algorithm Using Pattern Weight Based on Inverse Gradient	
259	6d73917a-150c-44a3-9bf8-f6f5fd8d65f2	Efficient 16×16 block size mode detection in H.264	
260	e0019d76-ef36-4a25-8b65-862060abefc3	Taylor series and adaptive fusion strategy for Bayer demosaicking	
261	b0c67db7-6c22-4c8b-9f55-4c1fcc492d34	New edge-guided interpolation algorithm based on Weighted Edge Pattern Analysis	
262	a9bac41c-3818-44be-9037-512b5beb0d24	Joint-adaptive bilateral depth map upsampling	
263	843b3cfb-b047-4986-9fc3-9c087d0156a2	Fast Intra Mode Decision Algorithm Using the Sum of Absolute Transformed Differences	
264	2f2e3bec-bdf2-40aa-9ae6-22fa86c70658	Autocorrelation-based interlaced to progressive format conversion	
265	2f2e4168-b126-43ee-aac2-2f99c6195e86	Online Signature Analysis Based on Accelerometric and Gyroscopic Pens and Legendre Series	
266	7c5b3690-393d-4d4b-9404-d5567f9527a9	Securing multi-media transmission over mobile communication channels	
267	2f2e6207-759e-4127-a98f-0c749d61da1e	Image Compression Technique for Low Bit Rate Transmission	
268	634025e5-d2bd-4f1c-8817-ff723a2bf108	Explaining the user experience of recommender systems	
269	9c229c3b-2f40-4c76-89c6-610de7f66e2b	Blockbusters and Wallflowers: Accurate, Diverse, and Scalable Recommendations with Random Walks	
270	2f2e9f20-1e33-4700-8b98-f214fbb9a3b8	Design and evaluation of a client-side recommender system	
271	e7822b18-8692-4c65-b3a5-53470027448a	Evaluation of a Learning Analytics Application for Open edX Platform	
272	fddd574b-c05a-4658-b8b8-9ba7125914a1	A Demonstration of ANALYSE: A Learning Analytics Tool for Open edX	
273	d48e7c18-6b8f-4c6b-8a38-aa8b2aa39998	Combining Learning Analytics and the Flipped Classroom in a MOOC of maths	
274	7a08e116-f956-4ab3-b82a-11262bad12e1	Using Video Visualizations in Open edX to Understand Learning Interactions of Students	
275	2f2eb7a5-72ad-4afa-9e46-2ccd13ddabb8	Towards the development of a learning analytics extension in open edX	
276	b9e18d47-e6f3-4ccb-a786-2da635d126a6	Optimising the braking performance via nonlinear analysis and bifurcation theory	
277	a2b79a42-fe49-4d7b-b958-5cd320430cfa	One-Parameter Bifurcations in Planar Filippov Systems	
278	549e262d-6b8b-450e-a542-66216922555f	QUALITATIVE ANALYSIS OF THE BELOUSOV–ZHABOTINSKII REACTION IN A BATCH REACTOR	
279	2f2eb81d-4ee2-48ea-861a-f5f175179c45	HIGH AND LOW FREQUENCY OSCILLATIONS IN DRUG EPIDEMICS	
280	2f2ee2d6-05db-4d9f-af25-5f0156172e62	Combining SPF and source routing for an efficient probing solution in IPv6 topology discovery	
281	604f22b6-9e8b-4915-ad06-9aa22d6f01b8	Color texture image retrieval based on Gaussian copula models of Gabor wavelets	
282	2f2ef506-f837-486b-ac45-8a8d450a0857	Rotation Invariant Texture Retrieval Considering the Scale Dependence of Gabor Wavelet	
283	2f2efdff-34c7-4701-8bf7-7a3bacd2263f	Quasi-3D method: Time-efficient TCAD and mixed-mode simulations on finFET technologies	
284	2f2f0940-9ef4-4fcd-a94a-cfbc7ae7716e	A fuzzy criticality assessment system of process equipment for optimised maintenance management	
285	ffd2fe91-d23c-4be7-bdc3-2d5fad2228f6	Design of microfabricated strain gauge array to monitor bone deformation in vitro and in vivo	
286	be0d8dbe-7543-4cb0-af83-fa710cb7f06e	Microscale biomechanics: Studies of Neurogenesis and Stem Cell Differentiation under Micromechanical Influences	
287	af615dad-52ad-49ff-8324-97bea2e49b77	Microplatforms for avian malaria studies	
288	a22b7b15-d604-497c-970e-f7d55c1d13f6	Computational study of local and global ECM degradation and the effects on cell speed and cell–matrix tractions	
289	64530b0c-ae2b-4fce-8502-4d54b6c01351	Correlating Simulation and Experimental Data of Traction and Cell Speed as Functions of Substrate Stiffness	
290	2f2f12c5-489c-486b-bf71-01de60059a42	Overview of microelectromechanical systems and design processes	
291	781ab243-e1b3-45f9-a2a7-7081dc2c4a16	Does length matter	
292	2f2f2077-e379-4d64-a0f0-bd960739a3ad	On reaching a new milestone––measuring our progress	
293	d04f1d9f-7cf8-4e72-bea1-eedcb5f9b68d	A system for text analysis and lexical knowledge acquisition	
294	a1204d09-f083-4f2d-b7d7-8624523f9d56	Recent Advances in Offline Signature Identification	
295	2fec745e-bc03-4cc1-9672-499d0d48aeda	Large-Scale Computations on a Scalar, Vector and Parallel “Supercomputer”	
296	2f2f23d9-4c96-4e22-b01c-6811c2941993	Representation and control strategies for large knowledge domains: an application to NLP	
297	2f2f8ad6-49c6-47f9-88ff-5637ba8f28f4	Which brainstem cells generate the respiration cycles	
298	e28532d8-00bc-410a-8649-e10205edbecd	Analysis of nerve activity and optical signals from mouse brain stem to identify cells generating respiratory rhythms	
299	9f806c1a-50f1-4691-ba32-b295fa8fe89e	Motor neuron recognition in the Drosophila ventral nerve cord	
300	7cfd1e24-3779-405d-99d2-cf5bdd28cf1d	Patterning motor neurons in the Drosophila ventral nerve cord using latent state Conditional Random Fields	
301	4fd0f1ac-2d28-49de-9091-13f350a598fa	A snake model for object tracking in natural sequences	
302	fc4412f6-4c63-42da-aaa7-aa97ac94c3c3	Cultural studies in the HRI loop	
303	85ce2e56-9507-4485-b808-226eeb832a28	Robot competitions as a birth ritual	
304	2f2ff5b5-dfde-4835-a16d-f291a9ef90bc	Emergent phenomena of robot competitions: Robot identity construction and naming	
305	2f2ff7cf-3024-4ef9-a2d3-afbca209f06b	Profiling Pedestrian Distribution and Anomaly Detection in a Dynamic Environment	
306	2f304347-5475-4d90-a8ad-ffd402bb16db	Applications of blogging in problem based learning	
307	2f30451f-fed4-4998-a422-ae1d3cd1c9fa	Maximum Dynamic Load Carrying Capacity of 6UPS-Stewart Platform flexible joint Manipulator	
308	2f3049c2-7854-40f5-8e4c-7a1dc025f103	Efficient local type inference	
309	2f3067d8-1539-47e1-848c-f0b56e16c4bb	Characteristics of urban expansion in the northeastern traditional industry base during 1980s–2008: An analysis based on remote sensing images	
310	61bc993c-9802-4f75-980a-a66642ee68a3	Driving Force Analysis of Cropland Loss in a Rapid Urbanizing Area—The Case of Beijing	
311	447fa8f3-3fa5-4ec3-a6a5-f803eb8775ec	Driving forces and their interactions of built-up land expansion based on the geographical detector – a case study of Beijing, China	
312	ed70d7d0-0a08-4190-9ffb-d3a30d372b12	Evaluation of the 2010 MODIS Collection 5.1 Land Cover Type Product over China	
313	590e67d6-0b53-480e-8f46-1d128168ac07	Spatio-temporal process of unused land resources in China and its ecological effects	
314	2f30cfe5-ecb3-47d9-8231-7fa91a27735f	Peirce on the nature of logic.	
315	e50b872d-a10a-4b87-aa6e-4bb4b0e7d7da	A note on Peirce on Boole's algebra of logic.	
316	471dc661-3cab-4c4c-8bf7-e8572c73fb86	Some considerations in medieval tense logic.	
317	db0d0af1-52f9-48c0-ab17-692a269a0139	Fast modeling of microspherically focused log in a horizontally layered formation	
318	c73a44a3-de9b-4152-b9d5-3f2095331273	Simultaneous reconstruction of geometric parameter and resistivity around borehole in horizontally stratified formation from multiarray induction logging data	
319	ccbba98b-8294-4a98-b7c4-9991da408de7	A multiparameter iterative inversion of dual-laterolog in horizontally layered media and its error analysis	
320	85049d19-846f-4f72-a601-41bfa6f5ec07	Adaptive Regularization Iterative Inversion of Array Multicomponent Induction Well Logging Datum in a Horizontally Stratified Inhomogeneous TI Formation	
321	259188c6-966d-4598-83a3-78b16ca7e8a4	Numerical Modeling of Multicomponent Induction Well-Logging Tools in the Cylindrically Stratified Anisotropic Media	
322	2f33f405-d568-4f6b-b4b5-c7ca37655240	Fast Multiparameter Reconstruction of Multicomponent Induction Well-Logging Datum in a Deviated Well in a Horizontally Stratified Anisotropic Formation	
323	98e22698-dba5-4eed-8ee4-f2b3cc100038	An Efficient Algorithm of Both Fréchet Derivative and Inversion of MCIL Data in a Deviated Well in a Horizontally Layered TI Formation Based on TLM Modeling	
324	2f30eb49-dfe9-40c2-82db-3dfc3fa2f069	Efficient and Reliable Simulation of Multicomponent Induction Logging Response in Horizontally Stratified Inhomogeneous TI Formations by Numerical Mode Matching Method	
325	2f31099c-c767-4d40-b12c-68ed9990c248	The prediction of sequences	
326	2f3128a0-95eb-4b3f-a0d8-cb4c4d2d8cc2	Non-convex penalized estimation in high-dimensional models with single-index structure	
327	2f3148be-75b8-4554-b527-5bd34acee60d	Android phone based appraisal of app behavior on cell networks	
328	7ab82670-f50f-4433-8cf4-386f0dca3f0d	An efficient algorithm embedded in an ultrasonic visualization technique for damage inspection using the AE sensor excitation method.	
329	571ab434-2304-4bc0-9b9f-1d67825247fa	Piezoresistive Strain Sensors Made from Carbon Nanotubes Based Polymer Nanocomposites	
330	2f3153d8-1995-46cc-b1e8-d92e15902df6	Damage evaluation based on a wave energy flow map using multiple PZT sensors.	
331	798b099f-009f-4c1b-8677-6f95a15c3c5e	Simultaneous Optimization of a Two-Link Flexible Robot Arm	
332	6c71cf81-d22d-4d35-80a5-af492aeadf4c	Triana applications within grid computing and peer to peer environments	
333	2f315b01-20f4-4bdd-ab5b-67e6e08336b6	Market-based agent allocation in global information systems	
334	2f31910a-8089-4d66-83c4-34eb7ae26870	Stereo image rectification algorithm for multi-view 3D display	
335	fdc9d5ca-7e65-49ad-b6cb-1fe6244be2ef	The Appliance of Science? New public management and strategic change	
336	2f319337-f636-4f83-8139-c867deda44c9	A COMPARISON OF THE INFORMATION SEEKING PATTERNS OF RESEARCHERS IN THE PHYSICAL AND SOCIAL SCIENCES	
337	59de646c-736c-4f28-b6f4-64a2bbc7e428	Implementation of the Database Machine Direct	
338	2f319b34-b36d-4f5b-a253-cbdb0eb5dabb	A performance analysis of the gamma database machine	
339	49b5e4c1-bff3-4956-b07a-462aa48b6c88	Postprocessing of molecular docking poses using binding free energy calculations	
340	5b3856c5-1d15-4bf1-a446-6537dea6177f	Postprocessing of protein-ligand docking poses using linear response MM-PB/SA: application to Wee1 kinase inhibitors.	
341	2f31a527-752f-48ef-afc9-25df1e914aa3	Application of docking and QM/MM-GBSA rescoring to screen for novel Myt1 kinase inhibitors.	
342	13bdac42-8807-4271-bbcd-fc6936abf282	Docking pose selection by interaction pattern graph similarity: application to the D3R grand challenge 2015	
343	febb110a-4f63-4cf0-af40-d2bcd0908b6c	Virtual Screening of PRK1 Inhibitors: Ensemble Docking, Rescoring Using Binding Free Energy Calculation and QSAR Model Development	
344	8e7d6b40-9b56-4834-9978-3c068a0e48de	Active-Margin Transmission Power Control for Wireless Sensor Networks	
345	2f31c473-71b7-4827-9a7d-797644f8693f	Accurate relative position indicator for tracking-based position estimation system	
346	2f31f0b7-37b2-4d63-bfc0-0221e5b30616	HERMES: embedded file system design for A/V application	
347	d5249fa5-19a9-4ba1-8c69-de1e42c83bd0	Banking behavior in security and multi-channel environment	
348	cb3dddaf-9aa7-4338-a2c0-5ac0f19c0aa4	A cross-national market segmentation of online game industry using SOM	
349	91d091de-c7d8-475a-8d1f-0ed703696ba0	Accuracy evaluation for region centroid-based registration of fluorescent CLSM imagery	
350	4a8ab862-9228-473c-ae13-d8839418ef63	3D medical volume reconstruction using web services	
351	307daa71-ef1f-4dcd-b43e-14e06a0146ff	Understanding documentation and reconstruction requirements for computer-assisted decision processes	
352	2f320116-06c9-45df-b773-c82964ce1505	A personalized display technology integrating the technologies of bio-signal measurements and multi-view 3D display	
353	2f320d85-20ce-47d2-b707-7e06f79a8ddc	Introducing natural language program analysis	
354	2f321d03-7557-45ba-a24f-ca12d308482c	Performance driven computer graphics making Odyssey	
355	df4e5a47-9c99-445d-af86-7dc1fbf503e6	Computer algebra applied to radiation from microstrip discontinuities	
356	2f325d56-6cfb-4c4b-9b24-fda01e5945e8	MACSYMA from F to G	
357	04af1207-4988-4930-bbd9-fe0ae5e09adb	Associations between child maltreatment, PTSD, and internet addiction among Taiwanese students	
358	b2172823-0888-46ea-be52-54e42087860f	Novel High Step-Up DC–DC Converter With Coupled-Inductor and Switched-Capacitor Techniques	
359	329fb609-4975-4992-ae2c-5eb78c96b8d0	Novel High Step-Up DC–DC Converter for Distributed Generation System	
360	2f327fd8-0ce2-41d5-9228-66f61282186a	High-Conversion-Ratio Bidirectional DC–DC Converter With Coupled Inductor	
361	c84ca2ed-73ca-4279-a822-c871076f7b27	Fpga Implementation of quick Charger controller for lead-acid Battery.	
362	d49be8fc-02e5-4ec1-8fb3-66572342f07d	Terminal Sliding Mode Controlled CVCF inverters	
363	bd1950a2-d8c7-4db7-94ef-72f920d30265	Novel Isolated High-Step-Up DC–DC Converter With Voltage Lift	
364	b8c6bca5-c0da-464f-8e18-2cafd24bc3d6	A Boost Converter With Capacitor Multiplier and Coupled Inductor for AC Module Applications	
365	afe0fd95-fca6-4246-b09d-4fb49858902c	Novel High Step-Up DC–DC Converter for Fuel Cell Energy Conversion System	
366	a9ae292f-d302-45ef-b8f8-b07821570cb8	Transformerless DC–DC Converters With High Step-Up Voltage Gain	
367	8547544d-09d0-449e-8bf9-248c7c3930d9	Analysis and Implementation of a Novel Bidirectional DC–DC Converter	
368	6b2323c9-fa55-430f-80dd-a7af6fc84e1a	Novel High Step-Up DC–DC Converter With Coupled-Inductor and Voltage-Doubler Circuits	
369	aec96a35-62d6-41db-b380-1280b6381a17	Analysis of Modified Single-Phase PFC AC-DC Buck-Boost Converter	
370	a5d9364a-590f-43f5-9366-25e66e7b44de	Ultra-Large Gain Step-Up Switched-Capacitor DC-DC Converter With Coupled Inductor for Alternative Sources of Energy	
371	6a426746-fbf6-417c-9abf-69c7bcdc128e	Microcomputer Implementation of a Finite Error Convergence Time Controller for Voltage Source Inverters	
372	5020748d-2c8d-41a0-a6d0-89b007e78dc0	Analysis and implementation of a DC-DC step-down converter for low output-voltage and high output-current applications	
373	e1adbfc7-4543-47ad-b368-22674dfd7cbe	Digital decoupling controller design for multiple time-delay continuous-time transfer function matrices	
