id_n	name_s
1150	Remzi Seker
1151	Srinivasan Ramaswamy
1152	Barbro Back
1153	Daniel E. O'Leary
1154	Richard J. Nowakowski
1155	Christian D. Mueller
1156	Marinos Themistocleous
1157	Eija Koskivaara
1158	Virgil Emil Cazanescu
1159	Grigore Rosu
1160	Jerzy Wechta
1161	Jon Doyle
1162	Fernando Luís Dotti
1163	Leila Ribeiro
1164	Jean-Pierre Martens
1165	Annemie Vorstermans
1166	Nick Cremelie
1167	Ashar Nisar
1168	Henry G. Dietz
1169	Anthony Savidis
1170	Constantine Stephanidis
1171	Pier Luigi Emiliani
1172	Felix T. S. Chan
1173	Ralph W. L. Ip
1174	Jianyun Zhou
1175	Tor Stålhane
1176	Hiroaki Hattori
1177	Satoshi Nakamura
1178	Kiyohiro Shikano
1179	Shigeki Sagayama
1180	Steven S. Beauchemin
1181	Quentin Brandon
1182	Mohamed Kotb
1183	Hussein O. Hamshari
1184	Michael Anthony Bauer
1185	Manfred Nagl
1186	Wilhelm Schäfer
1187	Bernhard Westfechtel
1188	Wei-Tek Tsai
1189	Wu Li
1190	Hessam S. Sarjoughian
1191	Qihong Shao
1192	Nicolas Genon
1193	Patrick Heymans
1194	Daniel Amyot
1195	HongSoo Kim
1196	EunJoung Byun
1197	Joon-Min Gil
1198	Jaehwa Chung
1199	Soon Young Joung
1200	Joohan Lee
1201	Hua Zhang 0018
1202	Ratan K. Guha
1203	Masami Hagiya
1204	Satoshi Kobayashi
1205	Ken Komiya
1206	Fumiaki Tanaka
1207	Takashi Yokomori
1208	Guy L. Steele
1209	Daniel J. Quinlan
1210	Markus Berndt
1211	Jennifer L. Boes
1212	Charles R. Meyer
1213	Terry E. Weymouth
1214	Gregory L. Alexander
1215	Susan E. Hauser
1216	Karen Steely
1217	Glenn Ford
1218	Dina Demner-Fushman
1219	Heike Hufnagel
1220	Xavier Pennec
1221	Grégoire Malandain
1222	Heinz Handels
1223	Nicholas Ayache
1224	Yulong Pei
1225	Chuanyun Fu
1226	Weiwei Qi
1227	Ting Peng
1228	Rida T. Farouki
1229	Helmut Pottmann
1230	BalaKrishna Kolluru
1231	Yoshihiko Gotoh
1232	Wendy A. Lawrence-Fowler
1233	Jorge Williams
1234	Richard H. Fowler
1235	Xiannong Meng
1236	Pierre Naubourg
1237	Marinette Savonnet
1238	Eric Leclercq
1239	Kokou Yetongnon
1240	Takeshi Ikenaga
1241	Takeshi Ogura
1242	Joan Lu
1243	Feng Gu
1244	Andrew Ball
1245	Weilin Luo
1246	Wenjing Lv
1247	Zaojian Zou
1248	Matthew Kellett
1249	Peter C. Mason
1250	Nour El-Houda Golea
1251	Vasile Rus
1252	Kirtan Desai
1253	Lemma F. Lessa
1254	Solomon Negash
1255	Mesfin Belachew
1256	Yi-nan Guo
1257	Dawei Xiao
1258	Shuguo Zhang
1259	Jian Cheng
1260	Yuichiro Tokumaru
1261	Akihiro Fujiwara
1262	Marek Musial
1263	Uwe Wolfgang Brandenburg
1264	Günter Hommel
1265	Daniele Salvati
1266	Sergio Canazza
1267	Gian Luca Foresti
1268	Svetlana Sheremetyeva
1269	Sergei Nirenburg
1270	Richard T. Snodgrass
1271	Da-Jinn Wang
1272	Thou-Ho Chen
1273	Yen-hui Yin
1274	Tsong-Yi Chen
1275	Christophe Labreuche
1276	Peter Plessers
1277	Olga De Troyer
1278	Andy Tams
1279	Mark Tatham
1280	Julian Henry Page
1281	Asta Laiho
1282	András Király
1283	Attila Gyenesei
1284	Kadim Tasdemir
1285	Michael L. Mauldin
1286	Sibel Adali
1287	Tina Liu
1288	Malik Magdon-Ismail
1289	Joao Carreira
1290	João Gabriel Silva
1291	Koen Langendoen
1292	Henri E. Bal
1293	Martin Naumann
1294	Matthias Bengel
1295	Alexander Verl
1296	Adriaan ter Mors
1297	Cees Witteveen
1298	Akash Singh
1299	Janet Wesson
1300	Yidong Chen
1301	Xiaodong Shi
1302	Changle Zhou
1303	Peter Thiemann
1304	Sandra Bringay
1305	Catherine Barry
1306	Jean Charlet
1307	Shalini Chandra
1308	Yin Leng Theng
1309	May O. Lwin
1310	Schubert Shou-Boon Foo
1311	Yun Wan
1312	Jinku Liu
1313	Min-quan Xia
1314	Lan Chen
1315	Michał Rychlik
1316	W. Stankiewicz
1317	Marek Morzynski
1318	Yanpeng Zheng
1319	Sugoog Shon
1320	Sanghyup Lee
1321	Dongpyo Oh
1322	Philippe Moser
1323	Alessandro Fantechi
1324	Stefania Gnesi
1325	Gianluca Mazzarini
1326	Karsten Nebe
1327	Volker Paelke
1328	Gemma Grau
1329	Carlos Cares
1330	Xavier Franch
1331	Fredy Navarrete
1332	Aviezri S. Fraenkel
1333	Encarna Segarra
1334	Pedro García
1335	Eduardo Rivera-Campo
1336	Virginia Urrutia-Galicia
1337	Anton Vitko
1338	Michal Savel
1339	Dusan Kameniar
1340	Ladislav Jurišica
1341	Gopal Datt Joshi
1342	Jayanthi Sivaswamy
1343	Michel Feron
1344	Erwin Bellon
1345	Werner Aerts
1346	Brigitte Stevens
1347	Joost Wauters
1348	Bart Van den Bosch
1349	Guy Marchal
1350	Paul Suetens
1351	Ugo Pagallo
1352	Giancarlo Ruffo
1353	Gong Zhang
1354	Ling Liu
1355	Barna Kovács
1356	Jeongho Park
1357	Suk-Hyon Yoon
1358	Changeon Kang
1359	Daesik Hong
1360	Oscar Avila
1361	Virginie Goepp
1362	François Kiefer
1363	Johannes Mayer
1364	Weijie He
1365	Zhouxiong Wu
1366	Qingrui Liu
1367	Shie-Rei Huang
1368	Larry S. Davis
1369	Rajender Nath
1370	Naresh Kumar
1371	Sneha Tuteja
1372	Binod Vaidya
1373	Dimitrios Makrakis
1374	Hussein T. Mouftah
1375	Ali-Akbar Samadani
1376	Rob Gorbet
1377	Dana Kulic
1378	Mingdong Zhu
1379	Derong Shen
1380	Ge Yu
1381	Yue Kou
1382	Tiezheng Nie
1383	Andrea Flexeder
1384	Michael Petter
1385	Helmut Seidl
1386	Gemma C. Garriga
1387	Roni Khardon
1388	Luc De Raedt
1389	Hiroki Kageyama
1390	Fumiaki Saitoh
1391	Syohei Ishizu
1392	Soo-Young Jung
1393	Taehyun Kim
1394	Myung-Un Lee
1395	Seung-Il Moon
1396	Wook Hyun Kwon
1397	Jian-Wu Xu
1398	Kenji Suzuki
1399	Gregory M. Provan
1400	Robert F. Chen
1401	Catherine Cramer
1402	Pam DiBona
1403	Russel Faux
1404	Stephen M. Uzzo
1405	Daniel Fritsi
1406	Csaba Nagy
1407	Rudolf Ferenc
1408	Tibor Gyimóthy
1409	Tatiana Jaworska
1410	Hui Shi
1411	Bernd Krieg-Brückner
1412	Van-Nam Huynh
1413	Yoshiteru Nakamori
1414	Tu Bao Ho
1415	Eriko Yoshimura
1416	Seiji Tsuchiya
1417	Hirokazu Watabe
1418	Tsukasa Kawaoka
1419	Takeaki Uno
1420	Tatsuya Asai
1421	Yuzo Uchida
1422	Hiroki Arimura
1423	S. S. Airey
1424	Mark J. F. Gales
1425	Roberto Navigli
1426	Paola Velardi
1427	Yisheng Guan
1428	Teresa R. Ho
1429	Hong Zhang
1430	Sankalp Khanna
1431	Justin Boyle
1432	Norm Good
1433	James Lind
1434	Mor Peleg
1435	Vimla L. Patel
1436	Vincenza Snow
1437	Samson W. Tu
1438	Christel Mottur-Pilson
1439	Edward H. Shortliffe
1440	Robert A. Greenes
1441	Hee-Ae Ko
1442	Jong-Keun Kim
1443	Kunjung Sim
1444	Keunho Sim
1445	Young-Hwan Lim
1446	Luis Fernando Gutierrez-Marfileno
1447	Eunice Ponce-de-Leon
1448	Elva Diaz-Diaz
1449	Leoncio Ibarra-Martinez
1450	Nils Glombitza
1451	Sebastian Ebers
1452	Dennis Pfisterer
1453	Stefan Fischer
1454	Olivier Tulet
1455	Mohamed-Chaker Larabi
1456	Christine Fernandez-Maloigne
1457	Toby Walsh
1458	James D. Foley
1459	Leo White
1460	Rachelle Kristof Hippler
1461	Dale S. Klopfer
1462	Laura Marie Leventhal
1463	G. Michael Poor
1464	Brandi A. Klein
1465	Samuel D. Jaffee
1466	Johann Schumann
1467	Jean Fonlupt
1468	András Sebö
1469	Mark Burgin
1470	Marc L. Smith
1471	Sidney Tsang
1472	Yun Sing Koh
1473	Gillian Dobbie
1474	Patrice Sbold
1475	Nadja Damij
1476	Talib Damij
1477	Matti Saarikallio
1478	Pasi Tyrväinen
1479	Klaus R. Dittrich
1480	Ralf Hungerbühler
1481	Jürgen Garloff
1482	Grzegorz Dogil
1483	Bernd Möbius
1484	Abílio Costa
1485	João Paulo Pereira
1486	Raphaëlle Chaine
1487	Tiko Iyamu
1488	Tefo Sekgweleo
1489	Sharol Sibongile Mkhomazi
1490	Dan Vodislav
1491	Jun Zheng
1492	Mingzeng Hu
1493	Hongli Zhang
1494	Guohui Xiao
1495	Thomas Eiter
1496	Aysegul Bayram
1497	Elif Segah Oztas
1498	Irfan Siap
1499	Alvaro del Val
1500	Pedrito Maynard-Reid
1501	Yoav Shoham
1502	Micheline Hancock-Beaulieu
1503	Helene Fowkes
1504	Nega Alemayehu
1505	Mark Sanderson
1506	Kamrul Islam
1507	Selim G. Akl
1508	Mouayad Albaghdadi
1509	Cynthia S. Hood
1510	Mark Hamlen
1511	Steven Huss-Lederman
1512	Elaine M. Jacobson
1513	Anna Tsao
1514	Guodong Zhang
1515	Long Tran-Thanh
1516	Johann Drexl
1517	Haider Riaz Khan
1518	Michael Markl
1519	Anja Hennemuth
1520	Sebastian Meier
1521	Ramona Lorenz
1522	Horst K. Hahn
1523	Linda Candy
1524	Sam Ferguson
1525	Yasuyo Hatcho
1526	Kiyohiko Hattori
1527	Keiki Takadama
1528	José Pablo Zagal
1529	Amy Bruckman
1530	Johannes Tausch
1531	Jacob K. White
1532	Werner Bux
1533	Davide Grillo
1534	J. Brandt
1535	Ivan Damgård
1536	Peter Landrock
1537	Torben P. Pedersen
1538	Stephen T. Margulis
1539	Davide Sangiorgi
1540	Robert de Simone
1541	Femida Gwadry-Sridhar
1542	Ali Hamou
1543	Benoit Lewden
1544	Claudio Martin
1545	Alexander Pokahr
1546	Lars Braubach
1547	Yanhui Gu
1548	Zhenglu Yang
1549	Miyuki Nakano
1550	Yu Ting Yeung
1551	Yao Qian
1552	Tan Lee
1553	Jaume Comellas
1554	Josep Conesa
1555	Gabriel Junyent
1556	Samuel W. K. Chan
1557	Benjamin K. Tsou
1558	Abdul Rahman Hafiz
1559	Md. Faijul Amin
1560	Kazuyuki Murase
1561	Sian Lun Lau
1562	Niklas Klein
1563	Andreas Pirali
1564	Immanuel König
1565	Klaus David
1566	Hua Wang
1567	Lili Sun
1568	Vijay Varadharajan
1569	Noam Knoller
1570	Pádraig Cunningham
1571	Tony Veale
1572	Robert Buckley
1573	Makoto Matsushita
1574	Makoto Oshita
1575	Hajimu Iida
1576	Katsuro Inoue
1577	Hubert Lyskawa
1578	Stanislaw Szejko
1579	Hongji Yang
1580	Antonie Koetsier
1581	Nicolette de Keizer
1582	Ameen Abu-Hanna
1583	Niels Peek
1584	Deepa Anand
1585	Bonson Sebastian Mampilli
1586	Francesco Amigoni
1587	Stefan Unterschütz
1588	Christian Renner
1589	Volker Turau
1590	Haitian Xu
1591	Zheng-Hua Tan
1592	Paul Dalsgaard
1593	Børge Lindberg
1594	Michael Ehret
1595	Tobias Fritsch
1596	Benjamin Voigt
1597	Liang-Liang Xie
1598	P. R. Kumar
1599	Faiez Zalila
1600	Xavier Crégut
1601	Marc Pantel
1602	Laura S. Mastella
1603	Mara Abel
1604	Luis C. Lamb
1605	Luis Fernando De Ros
1606	Amine Kerzazi
1607	Ismael Navas Delgado
1608	José Francisco Aldana Montes
1609	Othmane Chniber
1610	Michael Kühn
1611	Annemette Kjærgaard
1612	Peter Nielsen
1613	Oded Goldreich
1614	Robil Daher
1615	Heiko Kopp
1616	Djamshid Tavangarian
1617	Gerhard Gubisch
1618	Gerald Steinbauer
1619	Martin Weiglhofer
1620	Franz Wotawa
1621	Karl Hammar
1622	Vladimir Tarasov
1623	Feiyu Lin
1624	Changliang Li
1625	Gaowei Wu
1626	Tao Zhuang
1627	Xiuying Wang
1628	Wendong Ge
1629	Ben C. F. Choi
1630	Zhenhui Jack Jiang
1631	Clément Gosselin
1632	Alexandre Lecours
1633	Thierry Laliberté
1634	Frédéric Lessard
1635	Tinyee Lo
1636	Man-Wai Mak
1637	Kwok-Kwong Yiu
1638	Monika Joshi
1639	Hui Wang
1640	Sally I. McClean
1641	Stephen Ades
1642	Roy Want
1643	Roger Calnan
1644	Peter Linz
1645	R. L. C. Wang
1646	B. Richards
1647	Diana Khoury
1648	Matthieu Exbrayat
1649	Lionel Martin
1650	Frank Schlosser
1651	Heinz-Theo Wagner
1652	Bernhard Humm
1653	Alexey Korobov
1654	Chiemi Kamakura
1655	Yuka Shimajiri
1656	Hirohisa Seki
1657	Hidenori Itoh
1658	Davor Petrinovic
1659	Davorka Petrinovic
1660	Kazuyuki Takagi
1661	Shuichi Itahashi
1662	Elmer P. Dadios
1663	Patrick S. Fern
1664	ez
1665	David J. Williams
1666	Thomas Richard McEvoy
1667	Stephen D. Wolthusen
1668	Andrey Borisenko
1669	Philipp Kegel
1670	Sergei Gorlatch
1671	Adam Tinniswood
1672	Michael Pernice
1673	Cynthia Furse
1674	Marco Alberti
1675	Marco Gavanelli
1676	Evelina Lamma
1677	Paola Mello
1678	Paolo Torroni
1679	Roger Azevedo
1680	Abdallah Mohamed
1681	Günther Ruhe
1682	Armin Eberlein
1683	Hajer Ben-Romdhane
1684	Sihem Ben Jouida
1685	Saoussen Krichen
1686	Patrice Buche
1687	Ollivier Haemmerlé
1688	Y. C. Nuckchady
1689	Jyrki Nummenmaa
1690	François-Xavier Jollois
1691	Mohamed Nadif
1692	Isabel Trancoso
1693	João Paulo Neto
1694	Hugo Meinedo
1695	Rui Amaral
1696	Derek Flood
1697	Rachel Harrison
1698	Kevin McDaid
1699	Ruxandra Vrânceanu
1700	Corneliu Florea
1701	Laura Florea
1702	Constantin Vertan
1703	Orly Kremien
1704	Michael Kemelmakher
1705	Irit Eshed
1706	Marc Kammer
1707	Marko Tscherepanow
1708	Thomas Schack
1709	Yukie Nagai
1710	Christos Dimopoulos
1711	A.M.S. Zalzala
1712	Marco Calautti
1713	Sergio Greco
1714	Cristian Molinaro
1715	Irina Trubitsyna
1716	Shuguang Li
1717	Guojun Li
1718	Shaoqiang Zhang
1719	Takahiro Urano
1720	Shun'ichi Kaneko
1721	Takayuki Tanaka
1722	Munetoshi Imada
1723	Tianpei Chen
1724	Zhengyan Zhang
1725	Dingfang Chen
1726	Yongzhi Li
1727	Ludovic Lietard
1728	Daniel Rocacher
1729	Franz Baader
1730	Carsten Lutz
1731	Boontawee Suntisrivaraporn
1732	Alexandr Andoni
1733	Huy L. Nguyêݱn
1734	Bojun Huang
1735	Chong-Sun Hwang
1736	Christoph Appel
1737	Thomas Jungbluth
1738	Eberhard Hartung
1739	Artur Caetano
1740	Aurélio Assis
1741	José Luis Borbinha
1742	José Tribolet
1743	Kazumi Kurihara
1744	Tomotsugu Kubota
1745	Yuki Imaizumi
1746	Ioan Alfred Letia
1747	Adrian Groza
1748	Peretz Shoval
1749	Judith Kabeli
1750	Pietro Baroni
1751	Massimiliano Giacomin
1752	Raul Murillo-Garcia
1753	F. Womle
1754	Brian G. Stewart
1755	D.K. Harrison
1756	Heiko Kern
1757	Holger Kremß
1758	Stefan Kühne
1759	Wenlun Cao
1760	Bei Chen
1761	Yuyao He
1762	Alessandro Abate
1763	Marta Z. Kwiatkowska
1764	Gethin Norman
1765	David Parker
1766	Roger Tagg
1767	Tamara Beames
1768	Lianghao Li
1769	Xiaoming Jin
1770	Mingsheng Long
1771	Jan Ježek
1772	Tomas Mildorf
1773	Karel Charvat
1774	Heather A. Smith
1775	James D. McKeen
1776	Han-min Huang
1777	Gang Hu
1778	Fan Dong
1779	Adam Binnie
1780	Kelly A. Lyons
1781	Rob Lee
1782	Francis T. Lui
1783	Michael McAllister
1784	Mike Tsumura
1785	Gabriella Crocco
1786	Philippe Lamarre
1787	Duc-Phong Le
1788	Matthieu Rivain
1789	Chik How Tan
1790	Geraldine Clarebout
1791	Jan Elen
1792	Joost Lowyck
1793	Jef Van den Enden
1794	Erwin Van den Ende
1795	Hernán G. Morales
1796	Ignacio Larrabide
1797	Minsuok Kim
1798	Maria-Cruz Villa-Uriol
1799	Juan Macho
1800	Jordi Blasco
1801	Luis San Román
1802	Kay Römer
1803	Marco Hubert
1804	Marc Linzmajer
1805	René Riedl
1806	Peter Kenning
1807	Mirja Hubert
1808	Francisco Javier Fernández Nieto
1809	Leire Bastida
1810	Marisa Escalante
1811	Alayn Gortazar
1812	Yucheng Liu
1813	Yubin Liu
1814	Yan Wu
1815	Peng Zhang
1816	Ming Li
1817	Qiang Zhang
1818	Fan Wang
1819	Lu Jia
1820	Thomas Jansen
1821	Lu Bai
1822	Edwin R. Hancock
1823	Peng Ren
1824	Alexander Hilliger von Thile
1825	Teresa Maria Altomare Basile
1826	Floriana Esposito
1827	Stefano Ferilli
1828	Ahmed Fahad
1829	Tim Morris
1830	Umar Shoaib
1831	Nadeem Ahmad
1832	Paolo Ernesto Prinetto
1833	Gabriele Tiotto
1834	Eugenio Aguirre
1835	Miguel García-Silvente
1836	Rui Paúl
1837	Rafael Muñoz-Salinas
1838	Michael H. Zack
1839	Adrian Yeow
1840	Samer Faraj
1841	Mikael Kerttu
1842	Per Lindgren
1843	Rolf Drechsler
1844	Mitchell A. Thornton
1845	Petr Blaha
1846	Jan Rozhon
1847	Miroslav Voznak
1848	Jan Skapa
1849	Germano Resconi
1850	Chris J. Hinde
1851	Cristina Alcalde
1852	Ana Burusco
1853	Juan Carlos Díaz
1854	Ramón Fuentes-González
1855	Jesús Medina-Moreno
1856	John P. Penny
1857	Paul J. Ashton
1858	David Tripp
1859	Stavros Christodoulakis
1860	Anil K. Garg
1861	C. C. Gotlieb
1862	Geovane Cayres Magalhães
1863	Vladimir A. Fomichov
1864	Alexander A. Razorenov
1865	Niko Kleiner
1866	Stefan Sarstedt
1867	Martin Doerr
1868	Patrick LeBoeuf
1869	J. Ramirez
1870	Andrés B. Fernández-Revelles
1871	Mikel Zabala
1872	Bernardo Requena Sánchez
1873	Luis Lozano Moreno
1874	Xuzhou Li
1875	Ying Li
1876	Yilong Yin
1877	Gongping Yang
1878	Alastair Bruce James
1879	Ben Milner
1880	Thierry Garcia
1881	Takayuki Sasajima
1882	Shin-ya Nishizaki
1883	Ildikó Pelczer
1884	Fernando Gamboa
1885	Lubjana Beshaj
1886	Tony Shaska
1887	Bowon Lee
1888	Debargha Muhkerjee
1889	Muhammad Asiful Islam
1890	Faisal Ahmed
1891	Yevgen Borodin
1892	Jalal Mahmud
1893	I. V. Ramakrishnan
1894	Rommel Dias Saraiva
1895	Napoleão Nepomuceno
1896	Plácido Rogério Pinheiro
1897	Petr Veverka
1898	Bohdan Maslowski
1899	Jennifer Hui-Chan Tsai
1900	Justie Su-Tzu Juan
1901	Antonio Corral
1902	Michael Vassilakopoulos
1903	Toshiro Minami
1904	Yoko Ohura
1905	Miguel Enrique Márquez-Cid
1906	Gloria M. Comesaña
1907	Roger L. Milne
1908	G. Andrés
1909	Núria Malats
1910	David G. Pisano
1911	Alfonso Gerevini
1912	Alessandro Saetti
1913	Ivan Serina
1914	Paolo Toninelli
1915	Erika Griechisch
1916	András Pluhár
1917	Shou-Hsuan Stephen Huang
1918	Robin G. Qiu
1919	Zhengpeng Wu
1920	Yan Yu
1921	Yunhui Zhuang
1922	Anjia Yang
1923	Duncan S. Wong
1924	Guomin Yang
1925	Qi Xie
1926	Johan Schalkwyk
1927	Jacques de Villiers
1928	Sarel van Vuuren
1929	Pieter J. Vermeulen
1930	Alfonso Niño
1931	Camelia Muñoz-Caro
1932	Sebastián Reyes
1933	Spyros Angelopoulos
1934	Atish Das Sarma
1935	Avner Magen
1936	Anastasios Viglas
1937	Stanley Letovsky
1938	Livio Robaldo
1939	Dimitris Achlioptas
1940	Ricardo Menchaca-Mendez
1941	Peng Cao
1942	Dazhe Zhao
1943	Osmar R. Zaïane
1944	Zhaoming Yin
1945	Jijun Tang
1946	Stephen W. Schaeffer
1947	David A. Bader
1948	Fernando Rincón
1949	Julio Dondo
1950	Jesús Barba
1951	Francisco Moya
1952	Juan Carlos López
1953	Adam Naumowicz
1954	Raj Bhatnagar
1955	Sriram Srinivasan
1956	Changwoo Byun
1957	Seog Park
1958	L. Martínez
1959	Macarena Espinilla
1960	Ricaurte Rodríguez
1961	Wen Ge
1962	Peng Li
1963	Jing Li Xu
1964	Sebastian Geier
1965	Bernhard Fleischmann
1966	Vojtěch Blažek
1967	Vojtěch Hájek
1968	Ladislav Ličík
1969	Branislav Nižnanský
1970	Klára Popková
1971	Sérgio Lima
1972	João Paulo da Silva Cunha
1973	Miguel Tavares Coimbra
1974	José M. Soares
1975	Alejandro Salinger
1976	Swarnim Kulkarni
1977	Doina Caragea
1978	Kazushige Ouchi
1979	Miwako Doi
1980	Anahid Basiri
1981	Pouria Amirian
1982	Kemal Altinkemer
1983	Wei T. Yue
1984	Liang Yu
1985	M Day
1986	Becka Morgan
1987	Carlos Jensen
1988	Randy Heiland
1989	M. Pauline Baker
1990	Christian Herber
1991	Andre Richter
1992	Holm Rauchfuss
1993	Andreas Herkersdorf
1994	Long Zhang
1995	Kang Li
1996	Shujuan Wang
1997	Guofu Zhai
1998	Shaoyuan Li
1999	Ville Salo
2000	Ilkka Törmä
2001	Rameshwar Nath Tripathi
2002	Shekhar Verma
2003	S. V. Rao
2004	Hiroshi Sakai
2005	Mao Wu
2006	Michinori Nakata
2007	Dominik Ślęzak
2008	Jared L. Darlington
2009	Joao Marques-Silva
2010	Alessandro Previti
2011	Marcela Fejtová
2012	Petr Novák
2013	Olga Štěpánková
2014	R. Benjamin Shapiro
2015	Hisham Petry
2016	Louis M. Gomez
2017	Yenumula B. Reddy
2018	Fernando Herrera
2019	Eugenio Villar
2020	Christoph Grimm
2021	Markus Damm
2022	Jan Haase
2023	Hongzhi Liu
2024	Jieqiong Xiong
2025	Auroop R. Ganguly
2026	Joseph Whitmeyer
2027	Olufemi Omitaomu
2028	Peter Brecke
2029	Mirsad Hadžikadić
2030	Paul Gilman
2031	Moutaz Khouja
2032	Steven J Fernandez
2033	Christopher Eichelberger
2034	Thom McLean
2035	Cathy Jiao
2036	Erin Middleton
2037	Ted Carmichael
2038	Amar Saric
2039	Min Sun
2040	Ankur Moitra
2041	João Ricardo Silva
2042	António Branco
2043	Sadek Hamani
2044	Mourad Oussalah
2045	Peter Hall
2046	Kennedy Nduati Njenga
2047	Irwin Brown
2048	Elisa Bertino
2049	Bruno Crispo
2050	Pietro Mazzoleni
2051	Jan Grau
2052	Jens Keilwagen
2053	André Gohr
2054	Berit Haldemann
2055	Stefan Posch
2056	Ivo Grosse
2057	Antoine Laurent
2058	Téva Merlin
2059	Sylvain Meignier
2060	Yannick Estève
2061	Paul Deléglise
2062	Kaoru Kurosawa
2063	Shigeo Tsujii
2064	Charles J. Petrie
2065	Holger Lausen
2066	Michal Zaremba
2067	Alessandro Panconesi
2068	Desh Ranjan
2069	Gema Bello-Orgaz
2070	Julio C. Hernandez-Castro
2071	David Camacho
2072	Thomas Colcombet
2073	Raphael Volz
2074	Ning Xu
2075	Hubert L. Dreyfus
2076	Stuart E. Dreyfus
2077	Shawndra Hill
2078	Adrian Benton
2079	Ashish Bakshi
2080	Kuntal Ghosh
2081	Ka Kit Leung
2082	Kin-Hong Lee
2083	Kwong-Sak Leung
2084	Kristin Carlson
2085	Thecla Schiphorst
2086	Steve DiPaola
2087	Durga Toshniwal
2088	Hani Safadi
2089	Anna Jaglarz
2090	David Redlich
2091	Thomas Molka
2092	Wasif Gilani
2093	Gordon S. Blair
2094	Awais Rashid
2095	Wataru Kishimoto
2096	Laurent Bussard
2097	Gregory Neven
2098	Franz-Stefan Preiss
2099	Hirotaka Osawa
2100	Jun Mukai
2101	Michita Imai
2102	Boon-Yuen Ng
2103	Atreyi Kankanhalli
2104	Michael Eberhardt
2105	Robert Hecht
2106	Andreas König
2107	Ian T. Foster
2108	Patrick H. Worley
2109	Debra Howcroft
2110	Elaine Ferneley
2111	J.R. Rook
2112	Klaus Fellbaum
2113	Benjamin Fabian
2114	Florian Goertz
2115	Steffen Kunz
2116	Sebastian Müller
2117	Mathias Nitzsche
2118	Aura Castillo-Matias
2119	Rosemary R. Seva
2120	Mark Z. Mao
2121	Vincent Vanhoucke
2122	Jungmin Park
2123	Sung-Hwa Hong
2124	Ingeol Chun
2125	Malte Probst
2126	Franz Rothlauf
2127	Jörn Grahl
2128	Manuel Álvarez
2129	Juan Raposo
2130	Fidel Cacheda
2131	Alberto Pan
2132	Ponnuthurai N. Suganthan
2133	Eam Khwang Teoh
2134	D.P. Mital
2135	Karl Aberer
2136	Mahmut T. Kandemir
2137	Ramya Prabhakar
2138	Mustafa Karaköy
2139	Yuanrui Zhang
2140	Bjoern Niehaves
2141	Ralf Plattfaut
2142	Linbo Wang
2143	Xianyong Fang
2144	Yanwen Guo
2145	Yanwei Fu
2146	Vincent Nollet
2147	Prabhat Avasare
2148	Diederik Verkest
2149	Henk Corporaal
2150	Wei Li
2151	Rayford B. Vaughn
2152	Atsushi Kaneko
2153	Yoshiaki Oda
2154	Kiyoshi Yoshimoto
2155	Stephen E. Ross
2156	Chen-Tan Lin
2157	Mark B. Beintema
2158	Jeffrey T. Bonn
2159	Robert W. Fitzgerald
2160	Joseph L. Yucas
2161	J.P. Babary
2162	Sally Foster
2163	Péter Balázs
2164	Kadri Hacioglu
2165	Bryan L. Pellom
2166	Tolga Ciloglu
2167	Özlem Öztürk
2168	Mikko Kurimo
2169	Mathias Creutz
2170	Wolfgang König
2171	Rolf Benken
2172	Xiaolei Li
2173	Wei Song
2174	Yanan Zhang
2175	Xu Liu
2176	Yuki Kuno
2177	Buntarou Shizuki
2178	Jiro Tanaka
2179	Hermann Kopetz
2180	Kurt Freudenthaler
2181	Rolf Eisenhauer
2182	Hans-Jürgen Stenger
2183	Uwe M. Borghoff
2184	R. Bugalho
2185	Bruno Carriço
2186	Claudia S. Ferreira
2187	Manuel João Oliveira Ferreira
2188	Rui Moura
2189	Catarina Ortigao
2190	João Pinheiro
2191	P. Rodrigues
2192	J. C. Silva
2193	Andreia Trindade
2194	João Varela
2195	Roberto Armenise
2196	Daniele Caso
2197	Cosimo Birtolo
2198	Margaret A. Boden
2199	Janne Paavilainen
2200	Kati Alha
2201	Hannu Korhonen
2202	Marcos Antonio Vaz Salles
2203	Eduardo Terra Morelli
2204	Sérgio Lifschitz
2205	Yuming Zhao
2206	Bingquan Liu
2207	Xiaolong Wang
2208	Osman Yagan
2209	Armand M. Makowski
2210	Chun-Po Yin
2211	Hsiu-Chia Ko
2212	Li-Chun Huang
2213	Fan-Chuan Tseng
2214	Hsiu-Hua Chang
2215	Michael Zock
2216	Gil Francopoulo
2217	Abdellatif Laroui
2218	Fabian Schmidt
2219	Martin Spott
2220	Judith Ellen Devaney
2221	John G. Hagedorn
2222	Chenghui Huang
2223	Jian Yin
2224	Dong Han
2225	Hichem Ayed Harhira
2226	Samuel Pierre
2227	Jean Beney
2228	Jean-François Boulicaut
2229	Holger Giese
2230	Rodrigo Cilla
2231	Miguel A. Patricio
2232	Antonio Berlanga
2233	José M. Molina
2234	Thuy Nguyen Thi Thu
2235	Darryl N. Davis
2236	Damien Leprovost
2237	Takeshi Inaba
2238	Lifeng He
2239	Kazuhito Murakami
2240	Yuyan Chao
2241	Uk-Pyo Han
2242	Sang-Eon Park
2243	Seung-Nam Kim
2244	Young-Jun Chung
2245	Ashley L. Podhradsky
2246	Rob D'Ovidio
